[19:58:50] [main/INFO] (FabricLoader/GameProvider) Loading Minecraft 1.21.1 with Fabric Loader 0.16.0
[19:58:51] [main/INFO] (FabricLoader) Loading 58 mods:
	- brbe 2.1.5
	- cloth-basic-math 0.6.1
	- cloth-config 15.0.140
	- fabric-api 0.116.12+1.21.1
	- fabric-api-base 0.4.42+6573ed8c19
	- fabric-api-lookup-api-v1 1.6.72+7b3d111d19
	- fabric-biome-api-v1 13.0.31+d527f9fd19
	- fabric-block-api-v1 1.1.0+0bc3503219
	- fabric-block-view-api-v2 1.0.11+ebb2264e19
	- fabric-blockrenderlayer-v1 1.1.52+0af3f5a719
	- fabric-client-tags-api-v1 1.1.15+6573ed8c19
	- fabric-command-api-v1 1.2.49+f71b366f19
	- fabric-command-api-v2 2.2.28+6ced4dd919
	- fabric-commands-v0 0.2.66+df3654b319
	- fabric-content-registries-v0 8.0.19+b559734419
	- fabric-convention-tags-v1 2.1.7+7f945d5b19
	- fabric-convention-tags-v2 2.12.0+c3656daa19
	- fabric-crash-report-info-v1 0.2.29+0af3f5a719
	- fabric-data-attachment-api-v1 1.4.7+5b36e0f719
	- fabric-data-generation-api-v1 20.2.38+60a6976219
	- fabric-dimensions-v1 4.0.1+65213ef819
	- fabric-entity-events-v1 1.8.0+2b27e0a419
	- fabric-events-interaction-v0 0.7.14+ba9dae0619
	- fabric-game-rule-api-v1 1.0.53+6ced4dd919
	- fabric-gametest-api-v1 2.0.5+6fc22b9919
	- fabric-item-api-v1 11.2.0+3b3cb2e819
	- fabric-item-group-api-v1 4.1.7+def88e3a19
	- fabric-key-binding-api-v1 1.0.47+0af3f5a719
	- fabric-keybindings-v0 0.2.45+df3654b319
	- fabric-lifecycle-events-v1 2.6.0+0865547519
	- fabric-loot-api-v2 3.0.15+3f89f5a519
	- fabric-loot-api-v3 1.0.3+3f89f5a519
	- fabric-message-api-v1 6.0.14+8aaf3aca19
	- fabric-model-loading-api-v1 2.1.0+b4d813fc19
	- fabric-networking-api-v1 4.3.1+d30f6a7919
	- fabric-object-builder-api-v1 15.2.1+40875a9319
	- fabric-particles-v1 4.0.2+6573ed8c19
	- fabric-recipe-api-v1 5.0.16+2475392c19
	- fabric-registry-sync-v0 5.3.2+e3eddc2119
	- fabric-renderer-api-v1 3.4.1+b4d813fc19
	- fabric-renderer-indigo 1.7.1+c705a49c19
	- fabric-renderer-registries-v1 3.2.69+df3654b319
	- fabric-rendering-data-attachment-v1 0.3.49+73761d2e19
	- fabric-rendering-fluids-v1 3.1.6+1daea21519
	- fabric-rendering-v0 1.1.72+df3654b319
	- fabric-rendering-v1 5.1.0+ab4c25a019
	- fabric-resource-conditions-api-v1 4.3.0+8dc279b119
	- fabric-resource-loader-v0 1.3.1+5b5275af19
	- fabric-screen-api-v1 2.0.25+8b68f1c719
	- fabric-screen-handler-api-v1 1.3.91+b559734419
	- fabric-sound-api-v1 1.0.23+6573ed8c19
	- fabric-transfer-api-v1 5.4.4+7b3d111d19
	- fabric-transitive-access-wideners-v1 6.2.0+45b9699719
	- fabricloader 0.16.0
	- generated_2ab46f8 1.0.0
	- java 25
	- minecraft 1.21.1
	- mixinextras 0.4.0
[19:58:51] [main/INFO] (FabricLoader/Mixin) SpongePowered MIXIN Subsystem Version=0.8.7 Source=file:/home/avalonia/.gradle/caches/modules-2/files-2.1/net.fabricmc/sponge-mixin/0.15.0+mixin.0.8.7/2ce1c5d57a061f3e259ec30b8b0cb2dc889c5156/sponge-mixin-0.15.0+mixin.0.8.7.jar Service=Knot/Fabric Env=CLIENT
[19:58:51] [main/INFO] (FabricLoader/Mixin) Loaded Fabric development mappings for mixin remapper!
[19:58:51] [main/INFO] (FabricLoader/Mixin) Compatibility level set to JAVA_17
[19:58:51] [main/INFO] (FabricLoader/Mixin) Compatibility level set to JAVA_21
[19:58:51] [main/WARN] (FabricLoader/Mixin) Error loading class: mezz/jei/gui/overlay/IngredientListOverlay (java.lang.ClassNotFoundException: mezz/jei/gui/overlay/IngredientListOverlay)
[19:58:51] [main/WARN] (FabricLoader/Mixin) @Mixin target mezz.jei.gui.overlay.IngredientListOverlay was not found mixins.brbe-jei.json:IngredientListOverlayMixin from mod brbe
[19:58:51] [main/WARN] (FabricLoader/Mixin) Error loading class: mezz/jei/gui/overlay/bookmarks/BookmarkOverlay (java.lang.ClassNotFoundException: mezz/jei/gui/overlay/bookmarks/BookmarkOverlay)
[19:58:51] [main/WARN] (FabricLoader/Mixin) @Mixin target mezz.jei.gui.overlay.bookmarks.BookmarkOverlay was not found mixins.brbe-jei.json:BookmarkOverlayMixin from mod brbe
	at net.fabricmc.loader.impl.launch.knot.Knot.launch(Knot.java:74) [fabric-loader-0.16.0.jar:?]
	at net.fabricmc.loader.impl.launch.knot.KnotClient.main(KnotClient.java:23) [fabric-loader-0.16.0.jar:?]
	at net.fabricmc.devlaunchinjector.Main.main(Main.java:86) [dev-launch-injector-0.2.1+build.8.jar:?]
	at dev.architectury.transformer.TransformerRuntime.main(TransformerRuntime.java:220) [architectury-transformer-5.2.91-runtime.jar:5.2.91]
Caused by: org.spongepowered.asm.mixin.throwables.ClassMetadataNotFoundException: java.lang.String
	at org.spongepowered.asm.mixin.transformer.MixinTargetContext.transformSingleDescriptor(MixinTargetContext.java:1016) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinTargetContext.transformSingleDescriptor(MixinTargetContext.java:976) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinTargetContext.transformLVT(MixinTargetContext.java:573) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinTargetContext.transformMethod(MixinTargetContext.java:479) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	... 23 more
[19:58:52] [main/WARN] (FabricLoader/Mixin) Error loading class: java/lang/invoke/LambdaMetafactory (java.lang.IllegalArgumentException: Unsupported class file major version 69)
[19:58:52] [main/ERROR] (FabricLoader) Minecraft has crashed!
net.fabricmc.loader.impl.FormattedException: java.lang.RuntimeException: Mixin transformation of net.minecraft.SystemReport failed
	at net.fabricmc.loader.impl.FormattedException.ofLocalized(FormattedException.java:63) ~[fabric-loader-0.16.0.jar:?]
	at net.fabricmc.loader.impl.game.minecraft.MinecraftGameProvider.launch(MinecraftGameProvider.java:482) ~[fabric-loader-0.16.0.jar:?]
	at net.fabricmc.loader.impl.launch.knot.Knot.launch(Knot.java:74) [fabric-loader-0.16.0.jar:?]
	at net.fabricmc.loader.impl.launch.knot.KnotClient.main(KnotClient.java:23) [fabric-loader-0.16.0.jar:?]
	at net.fabricmc.devlaunchinjector.Main.main(Main.java:86) [dev-launch-injector-0.2.1+build.8.jar:?]
	at dev.architectury.transformer.TransformerRuntime.main(TransformerRuntime.java:220) [architectury-transformer-5.2.91-runtime.jar:5.2.91]
Caused by: java.lang.RuntimeException: Mixin transformation of net.minecraft.SystemReport failed
	at net.fabricmc.loader.impl.launch.knot.KnotClassDelegate.getPostMixinClassByteArray(KnotClassDelegate.java:427) ~[fabric-loader-0.16.0.jar:?]
	at net.fabricmc.loader.impl.launch.knot.KnotClassDelegate.tryLoadClass(KnotClassDelegate.java:323) ~[fabric-loader-0.16.0.jar:?]
	at net.fabricmc.loader.impl.launch.knot.KnotClassDelegate.loadClass(KnotClassDelegate.java:218) ~[fabric-loader-0.16.0.jar:?]
	at net.fabricmc.loader.impl.launch.knot.KnotClassLoader.loadClass(KnotClassLoader.java:119) ~[fabric-loader-0.16.0.jar:?]
	at java.base/java.lang.ClassLoader.loadClass(ClassLoader.java:490) ~[?:?]
	at net.minecraft.CrashReport.<init>(CrashReport.java:35) ~[minecraft-merged-a1c774aec4-1.21.1-loom.mappings.1_21_1.layered+hash.40359-v2.jar:?]
	at net.minecraft.CrashReport.forThrowable(CrashReport.java:226) ~[minecraft-merged-a1c774aec4-1.21.1-loom.mappings.1_21_1.layered+hash.40359-v2.jar:?]
	at net.minecraft.client.main.Main.main(Main.java:207) ~[minecraft-merged-a1c774aec4-1.21.1-loom.mappings.1_21_1.layered+hash.40359-v2.jar:?]
	at net.fabricmc.loader.impl.game.minecraft.MinecraftGameProvider.launch(MinecraftGameProvider.java:480) ~[fabric-loader-0.16.0.jar:?]
	... 4 more
Caused by: org.spongepowered.asm.mixin.transformer.throwables.MixinTransformerError: An unexpected critical error was encountered
	at org.spongepowered.asm.mixin.transformer.MixinProcessor.applyMixins(MixinProcessor.java:392) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinTransformer.transformClass(MixinTransformer.java:234) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinTransformer.transformClassBytes(MixinTransformer.java:202) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at net.fabricmc.loader.impl.launch.knot.KnotClassDelegate.getPostMixinClassByteArray(KnotClassDelegate.java:422) ~[fabric-loader-0.16.0.jar:?]
	at net.fabricmc.loader.impl.launch.knot.KnotClassDelegate.tryLoadClass(KnotClassDelegate.java:323) ~[fabric-loader-0.16.0.jar:?]
	at net.fabricmc.loader.impl.launch.knot.KnotClassDelegate.loadClass(KnotClassDelegate.java:218) ~[fabric-loader-0.16.0.jar:?]
	at net.fabricmc.loader.impl.launch.knot.KnotClassLoader.loadClass(KnotClassLoader.java:119) ~[fabric-loader-0.16.0.jar:?]
	at java.base/java.lang.ClassLoader.loadClass(ClassLoader.java:490) ~[?:?]
	at net.minecraft.CrashReport.<init>(CrashReport.java:35) ~[minecraft-merged-a1c774aec4-1.21.1-loom.mappings.1_21_1.layered+hash.40359-v2.jar:?]
	at net.minecraft.CrashReport.forThrowable(CrashReport.java:226) ~[minecraft-merged-a1c774aec4-1.21.1-loom.mappings.1_21_1.layered+hash.40359-v2.jar:?]
	at net.minecraft.client.main.Main.main(Main.java:207) ~[minecraft-merged-a1c774aec4-1.21.1-loom.mappings.1_21_1.layered+hash.40359-v2.jar:?]
	at net.fabricmc.loader.impl.game.minecraft.MinecraftGameProvider.launch(MinecraftGameProvider.java:480) ~[fabric-loader-0.16.0.jar:?]
	... 4 more
Caused by: org.spongepowered.asm.mixin.transformer.throwables.MixinPreProcessorException: Attach error for fabric-crash-report-info-v1.mixins.json:SystemDetailsMixin from mod fabric-crash-report-info-v1 during activity: [Transform -> Method fillSystemDetails(Lorg/spongepowered/asm/mixin/injection/callback/CallbackInfo;)V -> INVOKEDYNAMIC -> get()Ljava/util/function/Supplier; -> java/lang/invoke/LambdaMetafactory::metafactory:(Ljava/lang/invoke/MethodHandles$Lookup;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodType;Ljava/lang/invoke/MethodHandle;Ljava/lang/invoke/MethodType;)Ljava/lang/invoke/CallSite;]
	at org.spongepowered.asm.mixin.transformer.MixinPreProcessorStandard.attach(MixinPreProcessorStandard.java:313) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinPreProcessorStandard.createContextFor(MixinPreProcessorStandard.java:277) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinInfo.createContextFor(MixinInfo.java:1288) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinApplicatorStandard.apply(MixinApplicatorStandard.java:203) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.TargetClassContext.apply(TargetClassContext.java:437) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.TargetClassContext.applyMixins(TargetClassContext.java:418) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinProcessor.applyMixins(MixinProcessor.java:363) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinTransformer.transformClass(MixinTransformer.java:234) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinTransformer.transformClassBytes(MixinTransformer.java:202) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at net.fabricmc.loader.impl.launch.knot.KnotClassDelegate.getPostMixinClassByteArray(KnotClassDelegate.java:422) ~[fabric-loader-0.16.0.jar:?]
	at net.fabricmc.loader.impl.launch.knot.KnotClassDelegate.tryLoadClass(KnotClassDelegate.java:323) ~[fabric-loader-0.16.0.jar:?]
	at net.fabricmc.loader.impl.launch.knot.KnotClassDelegate.loadClass(KnotClassDelegate.java:218) ~[fabric-loader-0.16.0.jar:?]
	at net.fabricmc.loader.impl.launch.knot.KnotClassLoader.loadClass(KnotClassLoader.java:119) ~[fabric-loader-0.16.0.jar:?]
	at java.base/java.lang.ClassLoader.loadClass(ClassLoader.java:490) ~[?:?]
	at net.minecraft.CrashReport.<init>(CrashReport.java:35) ~[minecraft-merged-a1c774aec4-1.21.1-loom.mappings.1_21_1.layered+hash.40359-v2.jar:?]
	at net.minecraft.CrashReport.forThrowable(CrashReport.java:226) ~[minecraft-merged-a1c774aec4-1.21.1-loom.mappings.1_21_1.layered+hash.40359-v2.jar:?]
	at net.minecraft.client.main.Main.main(Main.java:207) ~[minecraft-merged-a1c774aec4-1.21.1-loom.mappings.1_21_1.layered+hash.40359-v2.jar:?]
	at net.fabricmc.loader.impl.game.minecraft.MinecraftGameProvider.launch(MinecraftGameProvider.java:480) ~[fabric-loader-0.16.0.jar:?]
	... 4 more
Caused by: java.lang.RuntimeException: java.lang.ClassNotFoundException: java.lang.invoke.LambdaMetafactory
	at org.spongepowered.asm.mixin.transformer.MixinPreProcessorStandard.transformMemberReference(MixinPreProcessorStandard.java:791) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinPreProcessorStandard.transformInvokeDynamic(MixinPreProcessorStandard.java:760) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinPreProcessorStandard.transform(MixinPreProcessorStandard.java:747) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinPreProcessorStandard.attach(MixinPreProcessorStandard.java:307) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinPreProcessorStandard.createContextFor(MixinPreProcessorStandard.java:277) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinInfo.createContextFor(MixinInfo.java:1288) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinApplicatorStandard.apply(MixinApplicatorStandard.java:203) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.TargetClassContext.apply(TargetClassContext.java:437) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.TargetClassContext.applyMixins(TargetClassContext.java:418) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinProcessor.applyMixins(MixinProcessor.java:363) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinTransformer.transformClass(MixinTransformer.java:234) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinTransformer.transformClassBytes(MixinTransformer.java:202) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at net.fabricmc.loader.impl.launch.knot.KnotClassDelegate.getPostMixinClassByteArray(KnotClassDelegate.java:422) ~[fabric-loader-0.16.0.jar:?]
	at net.fabricmc.loader.impl.launch.knot.KnotClassDelegate.tryLoadClass(KnotClassDelegate.java:323) ~[fabric-loader-0.16.0.jar:?]
	at net.fabricmc.loader.impl.launch.knot.KnotClassDelegate.loadClass(KnotClassDelegate.java:218) ~[fabric-loader-0.16.0.jar:?]
	at net.fabricmc.loader.impl.launch.knot.KnotClassLoader.loadClass(KnotClassLoader.java:119) ~[fabric-loader-0.16.0.jar:?]
	at java.base/java.lang.ClassLoader.loadClass(ClassLoader.java:490) ~[?:?]
	at net.minecraft.CrashReport.<init>(CrashReport.java:35) ~[minecraft-merged-a1c774aec4-1.21.1-loom.mappings.1_21_1.layered+hash.40359-v2.jar:?]
	at net.minecraft.CrashReport.forThrowable(CrashReport.java:226) ~[minecraft-merged-a1c774aec4-1.21.1-loom.mappings.1_21_1.layered+hash.40359-v2.jar:?]
	at net.minecraft.client.main.Main.main(Main.java:207) ~[minecraft-merged-a1c774aec4-1.21.1-loom.mappings.1_21_1.layered+hash.40359-v2.jar:?]
	at net.fabricmc.loader.impl.game.minecraft.MinecraftGameProvider.launch(MinecraftGameProvider.java:480) ~[fabric-loader-0.16.0.jar:?]
	... 4 more
Caused by: java.lang.ClassNotFoundException: java.lang.invoke.LambdaMetafactory
	at org.spongepowered.asm.mixin.transformer.MixinPreProcessorStandard.transformMemberReference(MixinPreProcessorStandard.java:791) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinPreProcessorStandard.transformInvokeDynamic(MixinPreProcessorStandard.java:760) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinPreProcessorStandard.transform(MixinPreProcessorStandard.java:747) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinPreProcessorStandard.attach(MixinPreProcessorStandard.java:307) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinPreProcessorStandard.createContextFor(MixinPreProcessorStandard.java:277) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinInfo.createContextFor(MixinInfo.java:1288) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinApplicatorStandard.apply(MixinApplicatorStandard.java:203) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.TargetClassContext.apply(TargetClassContext.java:437) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.TargetClassContext.applyMixins(TargetClassContext.java:418) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinProcessor.applyMixins(MixinProcessor.java:363) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinTransformer.transformClass(MixinTransformer.java:234) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at org.spongepowered.asm.mixin.transformer.MixinTransformer.transformClassBytes(MixinTransformer.java:202) ~[sponge-mixin-0.15.0+mixin.0.8.7.jar:0.15.0+mixin.0.8.7]
	at net.fabricmc.loader.impl.launch.knot.KnotClassDelegate.getPostMixinClassByteArray(KnotClassDelegate.java:422) ~[fabric-loader-0.16.0.jar:?]
	at net.fabricmc.loader.impl.launch.knot.KnotClassDelegate.tryLoadClass(KnotClassDelegate.java:323) ~[fabric-loader-0.16.0.jar:?]
	at net.fabricmc.loader.impl.launch.knot.KnotClassDelegate.loadClass(KnotClassDelegate.java:218) ~[fabric-loader-0.16.0.jar:?]
	at net.fabricmc.loader.impl.launch.knot.KnotClassLoader.loadClass(KnotClassLoader.java:119) ~[fabric-loader-0.16.0.jar:?]
	at java.base/java.lang.ClassLoader.loadClass(ClassLoader.java:490) ~[?:?]
	at net.minecraft.CrashReport.<init>(CrashReport.java:35) ~[minecraft-merged-a1c774aec4-1.21.1-loom.mappings.1_21_1.layered+hash.40359-v2.jar:?]
	at net.minecraft.CrashReport.forThrowable(CrashReport.java:226) ~[minecraft-merged-a1c774aec4-1.21.1-loom.mappings.1_21_1.layered+hash.40359-v2.jar:?]
	at net.minecraft.client.main.Main.main(Main.java:207) ~[minecraft-merged-a1c774aec4-1.21.1-loom.mappings.1_21_1.layered+hash.40359-v2.jar:?]
	at net.fabricmc.loader.impl.game.minecraft.MinecraftGameProvider.launch(MinecraftGameProvider.java:480) ~[fabric-loader-0.16.0.jar:?]
	... 4 more
